Thu Jan 19 17:48:17 2023    profile.dat

         19705733 function calls (16881799 primitive calls) in 2162.912 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\logging.py:273(warning_advice)
        1    0.000    0.000    0.041    0.041 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_fast.py:95(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_fast.py:266(_add_tokens)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:802(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:832(sanitize_special_tokens)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:938(add_tokens)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:1090(unk_token)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:1094(sep_token)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:1098(pad_token)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:1102(cls_token)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:1106(mask_token)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:1273(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:1266(all_special_tokens)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:1496(__init__)
        1    0.000    0.000    0.066    0.066 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:1593(from_pretrained)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:1920(<dictcomp>)
        1    0.000    0.000    0.053    0.053 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:1813(_from_pretrained)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:2038(_eventually_correct_t5_max_length)
        1    0.000    0.000    0.382    0.382 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\models\auto\tokenization_auto.py:359(get_tokenizer_config)
        1    0.000    0.000    0.456    0.456 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\models\auto\tokenization_auto.py:473(from_pretrained)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\models\auto\auto_factory.py:358(_get_model_class)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\models\auto\auto_factory.py:432(<dictcomp>)
        1    0.047    0.047    1.245    1.245 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\models\auto\auto_factory.py:417(from_pretrained)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\models\auto\auto_factory.py:607(<listcomp>)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\models\auto\auto_factory.py:606(keys)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\models\auto\configuration_auto.py:514(config_class_to_model_type)
        1    0.000    0.000    0.041    0.041 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\models\bert\tokenization_bert_fast.py:207(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\pkg_resources\extern\__init__.py:24(_module_matches_namespace)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\pkg_resources\extern\__init__.py:57(find_spec)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\extern\__init__.py:24(_module_matches_namespace)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\extern\__init__.py:57(find_spec)
        1    0.000    0.000    0.004    0.004 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\__init__.py:575(metadata)
        1    0.000    0.000    0.004    0.004 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\__init__.py:602(version)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\__init__.py:778(zip_children)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\__init__.py:843(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\__init__.py:857(legacy_normalize)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\__init__.py:877(find_distributions)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\__init__.py:889(_search_paths)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\__init__.py:897(invalidate_caches)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\__init__.py:902(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\__init__.py:909(read_text)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\zipp.py:100(make)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\zipp.py:139(_pathlib_compat)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\zipp.py:230(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\_adapters.py:35(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\_adapters.py:30(__new__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\_adapters.py:49(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\_adapters.py:42(_repair_headers)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\_functools.py:83(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\setuptools\_vendor\importlib_metadata\_compat.py:51(find_spec)
        1    0.000    0.000    0.026    0.026 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:295(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:642(add_callback)
        1    0.000    0.000    0.006    0.006 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:680(_move_model_to_device)
        1    0.000    0.000    0.000    0.000 {method 'expand' of 'torch._C._TensorBase' objects}
        1    0.000    0.000    0.000    0.000 {method 'is_complex' of 'torch._C._TensorBase' objects}
        1    0.000    0.000    0.000    0.000 {built-in method torch.arange}
        1    0.000    0.000    0.000    0.000 {built-in method torch.randperm}
        1    0.000    0.000    0.015    0.015 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\random.py:26(manual_seed)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:245(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:281(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:312(_is_compressed_file)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:320(_should_read_directly)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:336(_check_seekable)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:820(UnpicklerWrapper)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:870(legacy_load)
        1    0.001    0.001    0.144    0.144 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:815(_legacy_load)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:1113(UnpicklerWrapper)
        1    0.000    0.000    0.202    0.202 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:1071(_load)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:1138(_is_torchscript_zip)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\cuda\__init__.py:37(<lambda>)
        1    0.000    0.000    0.006    0.006 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\nn\modules\module.py:883(to)
        1    0.000    0.000    0.086    0.086 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\nn\modules\module.py:1599(load_state_dict)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\package\package_importer.py:684(_patched_getfile)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\nn\modules\container.py:263(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\nn\modules\container.py:298(__len__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\nn\modules\container.py:306(__iadd__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\nn\modules\container.py:346(extend)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\optim\optimizer.py:45(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\optim\optimizer.py:130(_hook_for_profile)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\optim\lr_scheduler.py:44(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\optim\lr_scheduler.py:50(with_counter)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\optim\lr_scheduler.py:27(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\optim\lr_scheduler.py:80(_initial_step)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\optim\lr_scheduler.py:203(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\utils\data\sampler.py:95(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:738(_get_train_sampler)
        1    0.000    0.000    0.006    0.006 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:809(get_train_dataloader)
        1    0.000    0.000    0.034    0.034 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:986(create_optimizer_and_scheduler)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:1013(<listcomp>)
        1    0.000    0.000    0.003    0.003 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:1016(<listcomp>)
        1    0.000    0.000    0.002    0.002 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:1020(<listcomp>)
        1    0.000    0.000    0.033    0.033 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:1002(create_optimizer)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:1050(get_optimizer_cls_and_kwargs)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:1139(create_scheduler)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:1170(_hp_search_setup)
        1    0.000    0.000 2054.472 2054.472 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:1448(train)
        1    0.502    0.502 2054.472 2054.472 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:1534(_inner_training_loop)
        1    0.000    0.000    0.300    0.300 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:2008(_load_best_model)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:2069(_issue_warnings_after_load)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:2269(_load_optimizer_and_scheduler)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:2730(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:2741(<listcomp>)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:2725(_sorted_checkpoints)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\integrations.py:67(is_wandb_available)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\integrations.py:650(__init__)
        1    0.001    0.001    0.030    0.030 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\integrations.py:662(setup)
        1    0.000    0.000    0.030    0.030 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\integrations.py:722(on_train_begin)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\integrations.py:733(on_train_end)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\integrations.py:1433(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\integrations.py:1426(get_reporting_integration_callbacks)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_callback.py:215(on_train_begin)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_callback.py:221(on_train_end)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_callback.py:293(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_callback.py:348(on_init_end)
        1    0.000    0.000    0.032    0.032 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_callback.py:351(on_train_begin)
        1    0.000    0.000    0.005    0.005 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_callback.py:355(on_train_end)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_callback.py:358(on_epoch_begin)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_callback.py:362(on_epoch_end)
